transaction_id,transaction_date,customer_segment,items,basket_size
T01946,2026-02-14,Value,Biscuits|Bread|Butter|Tomato Sauce,4
T01947,2026-03-15,Premium,Cereal|Milk|Pasta|Tea|Tomato Sauce,5
T01948,2026-04-16,Regular,Bread|Butter|Milk,3
T01949,2026-05-17,Value,Bread|Butter|Chips,3
T01950,2026-06-18,Value,Chicken|Coffee|Pasta,3
T01951,2026-07-19,Value,Bread|Butter|Coffee|Milk,4
T01952,2026-08-20,Premium,Bread|Butter|Milk|Tomato Sauce,4
T01953,2026-09-21,Value,Cereal|Chips|Milk|Tea|Yogurt,5
T01954,2026-10-22,Value,Bread|Butter|Milk,3
T01955,2026-11-23,Regular,Bread|Butter,2
T01956,2026-12-24,Value,Bread|Butter|Milk,3
T01957,2026-01-25,Premium,Biscuits|Coffee,2
T01958,2026-02-26,Premium,Biscuits|Coffee|Milk,3
T01959,2026-03-27,Regular,Bread|Butter|Milk,3
T01960,2026-04-28,Regular,Cheese|Coffee|Pasta|Tomato Sauce,4
T01961,2026-05-01,Regular,Bread|Butter|Milk,3
T01962,2026-06-02,Premium,Bread|Chicken|Milk|Pasta|Tomato Sauce,5
T01963,2026-07-03,Regular,Bread|Butter|Cereal|Milk,4
T01964,2026-08-04,Value,Cheese|Coffee|Eggs|Pasta|Tomato Sauce,5
T01965,2026-09-05,Premium,Biscuits|Bread|Butter|Cereal|Milk|Yogurt,6
T01966,2026-10-06,Premium,Cheese|Pasta|Tea|Tomato Sauce,4
T01967,2026-11-07,Regular,Coffee|Pasta|Tomato Sauce,3
T01968,2026-12-08,Regular,Cereal|Chicken|Eggs|Pasta|Tomato Sauce|Yogurt,6
T01969,2026-01-09,Value,Bread|Chicken|Juice|Pasta,4
T01970,2026-02-10,Value,Cereal|Milk,2
T01971,2026-03-11,Regular,Biscuits|Bread|Coffee,3
T01972,2026-04-12,Value,Biscuits|Coffee,2
T01973,2026-05-13,Value,Cereal|Milk|Tea,3
T01974,2026-06-14,Premium,Biscuits|Bread|Butter,3
T01975,2026-07-15,Regular,Biscuits|Bread|Butter|Cheese,4
T01976,2026-08-16,Premium,Biscuits|Cereal|Cheese|Milk|Tea|Tomato Sauce,6
T01977,2026-09-17,Regular,Bread|Butter,2
T01978,2026-10-18,Value,Biscuits|Bread|Cereal|Coffee|Eggs|Juice|Milk,7
T01979,2026-11-19,Value,Biscuits|Coffee|Milk,3
T01980,2026-12-20,Value,Bread|Butter|Milk,3
T01981,2026-01-21,Regular,Chicken|Chips|Eggs|Milk|Pasta|Tomato Sauce,6
T01982,2026-02-22,Regular,Biscuits|Cheese|Pasta|Tomato Sauce,4
T01983,2026-03-23,Premium,Bread|Butter|Cereal|Milk,4
T01984,2026-04-24,Premium,Biscuits|Bread|Cereal|Chicken|Coffee|Eggs|Pasta,7
T01985,2026-05-25,Value,Bread|Cereal|Milk|Tomato Sauce,4
T01986,2026-06-26,Premium,Cereal|Eggs|Milk|Tomato Sauce,4
T01987,2026-07-27,Regular,Cereal|Chips|Milk|Yogurt,4
T01988,2026-08-28,Premium,Cheese|Pasta|Tomato Sauce,3
T01989,2026-09-01,Regular,Bread|Butter|Milk,3
T01990,2026-10-02,Premium,Butter|Cheese|Coffee|Eggs|Pasta|Tomato Sauce,6
T01991,2026-11-03,Premium,Biscuits|Bread|Butter|Coffee|Milk,5
T01992,2026-12-04,Regular,Biscuits|Coffee|Juice|Milk,4
T01993,2026-01-05,Premium,Biscuits|Butter|Cereal|Cheese|Coffee|Eggs|Juice,7
T01994,2026-02-06,Value,Biscuits|Bread|Cheese|Milk|Pasta|Tomato Sauce,6
T01995,2026-03-07,Premium,Biscuits|Cheese|Milk|Pasta|Tomato Sauce,5
T01996,2026-04-08,Premium,Bread|Butter|Milk|Pasta,4
T01997,2026-05-09,Regular,Cheese|Coffee|Pasta|Tomato Sauce,4
T01998,2026-06-10,Regular,Bread|Butter|Chicken|Milk,4
T01999,2026-07-11,Premium,Bread|Butter|Chicken|Eggs|Milk,5
T02000,2026-08-12,Regular,Bread|Butter|Milk,3
T02001,2026-09-13,Value,Biscuits|Cheese|Pasta|Tomato Sauce,4
T02002,2026-10-14,Regular,Bread|Cheese|Coffee|Pasta|Tomato Sauce,5
T02003,2026-11-15,Value,Bread|Butter,2
T02004,2026-12-16,Value,Cheese|Chips|Pasta|Tomato Sauce,4
T02005,2026-01-17,Regular,Chicken|Chips|Milk|Pasta|Tomato Sauce,5
T02006,2026-02-18,Value,Bread|Butter|Chicken|Milk,4
T02007,2026-03-19,Value,Bread|Butter|Milk|Tomato Sauce,4
T02008,2026-04-20,Premium,Biscuits|Cereal|Chips|Coffee|Milk,5
T02009,2026-05-21,Regular,Bread|Butter|Juice|Milk,4
T02010,2026-06-22,Value,Biscuits|Coffee|Milk,3
T02011,2026-07-23,Premium,Bread|Cereal|Chips|Eggs|Milk|Yogurt,6
T02012,2026-08-24,Regular,Biscuits|Butter|Coffee|Milk,4
T02013,2026-09-25,Regular,Biscuits|Coffee,2
T02014,2026-10-26,Premium,Cereal|Eggs|Milk|Pasta,4
T02015,2026-11-27,Premium,Cheese|Eggs|Pasta|Tomato Sauce,4
T02016,2026-12-28,Value,Biscuits|Coffee,2
T02017,2026-01-01,Value,Pasta|Tomato Sauce,2
T02018,2026-02-02,Regular,Bread|Butter|Coffee|Yogurt,4
T02019,2026-03-03,Regular,Chicken|Pasta,2
T02020,2026-04-04,Value,Cheese|Pasta|Tomato Sauce,3
T02021,2026-05-05,Regular,Biscuits|Chicken|Coffee|Milk,4
T02022,2026-06-06,Regular,Biscuits|Coffee|Milk,3
T02023,2026-07-07,Premium,Bread|Cereal|Chips|Milk|Yogurt,5
T02024,2026-08-08,Value,Biscuits|Coffee|Milk|Tomato Sauce,4
T02025,2026-09-09,Value,Biscuits|Coffee|Milk,3
T02026,2026-10-10,Regular,Biscuits|Chicken|Coffee|Milk,4
T02027,2026-11-11,Value,Chicken|Pasta|Tomato Sauce,3
T02028,2026-12-12,Value,Bread|Butter|Chips|Milk|Tea,5
T02029,2026-01-13,Premium,Bread|Butter|Juice|Yogurt,4
T02030,2026-02-14,Value,Biscuits|Coffee,2
T02031,2026-03-15,Premium,Bread|Butter|Cheese|Chicken|Eggs|Milk|Pasta,7
T02032,2026-04-16,Regular,Bread|Butter|Cheese|Chicken|Coffee|Milk|Yogurt,7
T02033,2026-05-17,Regular,Biscuits|Coffee|Milk|Yogurt,4
T02034,2026-06-18,Value,Bread|Cereal|Chicken|Pasta|Tomato Sauce,5
T02035,2026-07-19,Value,Biscuits|Pasta|Tea|Tomato Sauce,4
T02036,2026-08-20,Premium,Bread|Cereal|Milk,3
T02037,2026-09-21,Regular,Chicken|Pasta,2
T02038,2026-10-22,Value,Bread|Butter|Coffee,3
T02039,2026-11-23,Value,Cheese|Chips|Coffee|Pasta|Tomato Sauce,5
T02040,2026-12-24,Value,Biscuits|Coffee|Juice|Milk|Tea,5
T02041,2026-01-25,Premium,Bread|Cheese|Pasta|Tomato Sauce,4
T02042,2026-02-26,Value,Biscuits|Butter|Coffee|Milk,4
T02043,2026-03-27,Premium,Cereal|Milk|Yogurt,3
T02044,2026-04-28,Regular,Bread|Butter,2
T02045,2026-05-01,Premium,Biscuits|Coffee|Milk,3
T02046,2026-06-02,Premium,Bread|Butter|Cereal|Milk|Tea,5
T02047,2026-07-03,Regular,Biscuits|Bread|Coffee|Milk|Tea,5
T02048,2026-08-04,Value,Cereal|Milk,2
T02049,2026-09-05,Value,Biscuits|Coffee|Milk,3
T02050,2026-10-06,Value,Biscuits|Bread|Butter|Cheese|Juice|Yogurt,6
T02051,2026-11-07,Premium,Cheese|Milk|Pasta|Tomato Sauce,4
T02052,2026-12-08,Regular,Biscuits|Chips|Coffee|Milk,4
T02053,2026-01-09,Premium,Cereal|Cheese|Chicken|Milk|Pasta,5
T02054,2026-02-10,Value,Chicken|Pasta|Tomato Sauce,3
T02055,2026-03-11,Regular,Biscuits|Coffee|Milk,3
T02056,2026-04-12,Value,Bread|Butter|Milk,3
T02057,2026-05-13,Premium,Bread|Butter|Chicken|Coffee|Eggs|Milk,6
T02058,2026-06-14,Premium,Biscuits|Coffee|Milk|Tomato Sauce,4
T02059,2026-07-15,Value,Chicken|Chips|Juice|Pasta,4
T02060,2026-08-16,Premium,Chicken|Juice|Milk|Pasta,4
T02061,2026-09-17,Regular,Biscuits|Butter|Coffee|Milk,4
T02062,2026-10-18,Value,Bread|Butter|Eggs,3
T02063,2026-11-19,Regular,Biscuits|Coffee,2
T02064,2026-12-20,Value,Pasta|Tomato Sauce,2
T02065,2026-01-21,Value,Cereal|Milk|Yogurt,3
T02066,2026-02-22,Premium,Bread|Butter|Eggs|Milk,4
T02067,2026-03-23,Value,Butter|Cereal|Cheese|Chips|Pasta|Tomato Sauce|Yogurt,7
T02068,2026-04-24,Premium,Chips|Eggs|Milk|Pasta|Tomato Sauce,5
T02069,2026-05-25,Premium,Biscuits|Coffee|Eggs|Milk,4
T02070,2026-06-26,Premium,Bread|Butter|Chips|Juice|Milk,5
T02071,2026-07-27,Premium,Butter|Cereal|Milk,3
T02072,2026-08-28,Regular,Butter|Pasta|Tomato Sauce,3
T02073,2026-09-01,Regular,Bread|Butter|Milk|Tea,4
T02074,2026-10-02,Regular,Biscuits|Coffee|Eggs|Milk,4
T02075,2026-11-03,Premium,Bread|Cheese|Chicken|Pasta,4
T02076,2026-12-04,Premium,Bread|Butter|Chicken|Coffee|Milk,5
T02077,2026-01-05,Value,Bread|Butter|Milk,3
T02078,2026-02-06,Value,Cereal|Milk,2
T02079,2026-03-07,Regular,Cereal|Coffee|Eggs|Milk,4
T02080,2026-04-08,Value,Biscuits|Coffee|Tea,3
T02081,2026-05-09,Regular,Cheese|Pasta|Tea|Tomato Sauce|Yogurt,5
T02082,2026-06-10,Premium,Cereal|Chicken|Milk,3
T02083,2026-07-11,Value,Bread|Butter|Cereal|Milk,4
T02084,2026-08-12,Value,Biscuits|Coffee|Tea|Tomato Sauce,4
T02085,2026-09-13,Regular,Biscuits|Bread|Coffee,3
T02086,2026-10-14,Premium,Bread|Cereal|Milk|Yogurt,4
T02087,2026-11-15,Regular,Bread|Butter|Milk,3
T02088,2026-12-16,Regular,Bread|Butter|Juice|Milk,4
T02089,2026-01-17,Premium,Chicken|Coffee|Pasta|Tomato Sauce|Yogurt,5
T02090,2026-02-18,Value,Chicken|Pasta|Tea|Tomato Sauce,4
T02091,2026-03-19,Regular,Biscuits|Bread|Butter|Milk,4
T02092,2026-04-20,Value,Biscuits|Cereal|Chips|Milk|Yogurt,5
T02093,2026-05-21,Regular,Bread|Cheese|Eggs|Milk|Pasta|Tomato Sauce,6
T02094,2026-06-22,Premium,Cereal|Milk|Yogurt,3
T02095,2026-07-23,Regular,Chicken|Pasta|Tomato Sauce,3
T02096,2026-08-24,Value,Cereal|Milk,2
T02097,2026-09-25,Regular,Bread|Cereal|Coffee|Milk|Pasta,5
T02098,2026-10-26,Regular,Bread|Butter|Cheese,3
T02099,2026-11-27,Regular,Bread|Cereal|Cheese|Chicken|Pasta|Tomato Sauce,6
T02100,2026-12-28,Premium,Biscuits|Butter|Coffee|Yogurt,4
T02101,2026-01-01,Value,Bread|Butter,2
T02102,2026-02-02,Value,Cereal|Milk|Yogurt,3
T02103,2026-03-03,Value,Cereal|Milk|Yogurt,3
T02104,2026-04-04,Regular,Bread|Butter,2
T02105,2026-05-05,Value,Cheese|Eggs|Pasta|Tea|Tomato Sauce,5
T02106,2026-06-06,Premium,Biscuits|Coffee|Milk,3
T02107,2026-07-07,Regular,Bread|Butter|Milk,3
T02108,2026-08-08,Premium,Biscuits|Bread|Butter|Milk,4
T02109,2026-09-09,Regular,Bread|Butter|Eggs|Milk,4
T02110,2026-10-10,Premium,Cereal|Cheese|Milk|Yogurt,4
T02111,2026-11-11,Regular,Biscuits|Coffee|Eggs|Pasta,4
T02112,2026-12-12,Regular,Biscuits|Coffee|Eggs|Milk,4
T02113,2026-01-13,Premium,Biscuits|Coffee|Milk|Tea,4
T02114,2026-02-14,Regular,Bread|Butter|Milk,3
T02115,2026-03-15,Premium,Bread|Cereal|Milk|Tea,4
T02116,2026-04-16,Value,Bread|Cereal|Eggs|Milk|Pasta,5
T02117,2026-05-17,Value,Biscuits|Chicken|Coffee|Yogurt,4
T02118,2026-06-18,Value,Butter|Pasta|Tomato Sauce,3
T02119,2026-07-19,Regular,Bread|Butter|Cereal|Milk,4
T02120,2026-08-20,Premium,Biscuits|Coffee|Milk,3
T02121,2026-09-21,Value,Biscuits|Bread|Chicken|Coffee|Milk|Tomato Sauce,6
T02122,2026-10-22,Value,Biscuits|Cereal|Coffee,3
T02123,2026-11-23,Regular,Biscuits|Coffee|Pasta,3
T02124,2026-12-24,Value,Juice|Pasta|Tomato Sauce|Yogurt,4
T02125,2026-01-25,Premium,Cereal|Chicken|Chips|Pasta,4
T02126,2026-02-26,Regular,Bread|Butter|Tea,3
T02127,2026-03-27,Premium,Chicken|Coffee|Pasta|Tomato Sauce,4
T02128,2026-04-28,Regular,Bread|Butter|Coffee|Milk,4
T02129,2026-05-01,Value,Chicken|Milk|Pasta|Tomato Sauce,4
T02130,2026-06-02,Regular,Bread|Pasta|Tomato Sauce,3
T02131,2026-07-03,Value,Cereal|Milk|Pasta,3
T02132,2026-08-04,Value,Biscuits|Coffee|Eggs,3
T02133,2026-09-05,Value,Biscuits|Bread|Coffee,3
T02134,2026-10-06,Premium,Bread|Butter|Eggs|Milk,4
T02135,2026-11-07,Value,Bread|Butter|Cereal|Milk,4
T02136,2026-12-08,Regular,Bread|Butter|Chicken|Chips|Eggs|Milk,6
T02137,2026-01-09,Premium,Butter|Cheese|Pasta|Tomato Sauce,4
T02138,2026-02-10,Value,Biscuits|Coffee,2
T02139,2026-03-11,Value,Biscuits|Bread|Butter|Cheese|Chicken|Pasta,6
T02140,2026-04-12,Regular,Pasta|Tomato Sauce,2
T02141,2026-05-13,Premium,Cereal|Milk|Tea|Yogurt,4
T02142,2026-06-14,Value,Biscuits|Coffee|Milk|Tomato Sauce,4
T02143,2026-07-15,Value,Bread|Butter|Cheese|Pasta|Tomato Sauce,5
T02144,2026-08-16,Premium,Biscuits|Bread|Butter|Milk,4
T02145,2026-09-17,Value,Biscuits|Cereal|Milk|Yogurt,4
T02146,2026-10-18,Value,Cereal|Cheese|Milk|Yogurt,4
T02147,2026-11-19,Value,Biscuits|Coffee|Milk,3
T02148,2026-12-20,Premium,Biscuits|Coffee,2
T02149,2026-01-21,Value,Cereal|Cheese|Chicken|Milk|Pasta|Tomato Sauce,6
T02150,2026-02-22,Value,Biscuits|Coffee|Milk,3
T02151,2026-03-23,Regular,Biscuits|Coffee,2
T02152,2026-04-24,Premium,Bread|Butter|Cheese|Milk,4
T02153,2026-05-25,Value,Cereal|Milk|Yogurt,3
T02154,2026-06-26,Value,Butter|Chicken|Pasta,3
T02155,2026-07-27,Value,Bread|Butter|Cereal|Milk,4
T02156,2026-08-28,Premium,Biscuits|Pasta|Tomato Sauce,3
T02157,2026-09-01,Regular,Cereal|Cheese|Milk,3
T02158,2026-10-02,Premium,Bread|Butter|Juice|Milk,4
T02159,2026-11-03,Value,Bread|Butter|Eggs|Milk,4
T02160,2026-12-04,Regular,Chicken|Pasta,2
T02161,2026-01-05,Regular,Bread|Butter|Chips|Milk,4
T02162,2026-02-06,Value,Biscuits|Bread|Coffee|Eggs,4
T02163,2026-03-07,Value,Cheese|Chicken|Pasta,3
T02164,2026-04-08,Regular,Biscuits|Bread|Chips|Coffee|Milk,5
T02165,2026-05-09,Value,Cereal|Milk|Tea,3
T02166,2026-06-10,Value,Bread|Butter|Milk|Pasta,4
T02167,2026-07-11,Value,Biscuits|Bread|Butter|Chips|Milk|Tea,6
T02168,2026-08-12,Regular,Biscuits|Cereal|Milk|Tea|Yogurt,5
T02169,2026-09-13,Value,Biscuits|Coffee|Milk,3
T02170,2026-10-14,Regular,Cereal|Milk,2
T02171,2026-11-15,Value,Pasta|Tomato Sauce,2
T02172,2026-12-16,Premium,Biscuits|Coffee|Milk,3
T02173,2026-01-17,Regular,Cereal|Cheese|Chicken|Juice|Pasta|Tea,6
T02174,2026-02-18,Regular,Biscuits|Coffee|Milk,3
T02175,2026-03-19,Regular,Bread|Cheese|Coffee|Pasta|Tomato Sauce,5
T02176,2026-04-20,Value,Cereal|Cheese|Pasta|Tomato Sauce,4
T02177,2026-05-21,Value,Biscuits|Chicken|Pasta|Tomato Sauce,4
T02178,2026-06-22,Value,Cheese|Pasta|Tomato Sauce,3
T02179,2026-07-23,Regular,Bread|Butter,2
T02180,2026-08-24,Premium,Butter|Cheese|Coffee|Eggs|Pasta|Tomato Sauce,6
T02181,2026-09-25,Value,Butter|Cheese|Chips|Pasta|Tomato Sauce|Yogurt,6
T02182,2026-10-26,Value,Pasta|Tomato Sauce,2
T02183,2026-11-27,Regular,Biscuits|Coffee|Pasta,3
T02184,2026-12-28,Regular,Biscuits|Bread|Butter|Milk,4
T02185,2026-01-01,Regular,Bread|Butter|Milk,3
T02186,2026-02-02,Value,Bread|Butter|Milk,3
T02187,2026-03-03,Premium,Biscuits|Coffee|Milk,3
T02188,2026-04-04,Regular,Bread|Butter|Cheese|Coffee|Milk,5
T02189,2026-05-05,Regular,Biscuits|Chicken|Coffee,3
T02190,2026-06-06,Value,Chicken|Pasta,2
T02191,2026-07-07,Regular,Biscuits|Bread|Butter|Cereal|Tea,5
T02192,2026-08-08,Regular,Bread|Butter|Chips|Coffee,4
T02193,2026-09-09,Regular,Chicken|Pasta,2
T02194,2026-10-10,Premium,Biscuits|Cereal|Coffee|Milk|Pasta,5
T02195,2026-11-11,Regular,Biscuits|Coffee|Juice|Milk,4
T02196,2026-12-12,Regular,Biscuits|Bread|Chips|Coffee|Yogurt,5
T02197,2026-01-13,Value,Pasta|Tomato Sauce,2
T02198,2026-02-14,Value,Biscuits|Bread|Butter|Coffee|Milk|Yogurt,6
T02199,2026-03-15,Value,Butter|Chicken|Pasta,3
T02200,2026-04-16,Value,Bread|Butter,2
T02201,2026-05-17,Premium,Chicken|Chips|Pasta|Tomato Sauce,4
T02202,2026-06-18,Value,Cereal|Eggs|Milk,3
T02203,2026-07-19,Value,Biscuits|Eggs|Pasta|Tomato Sauce,4
T02204,2026-08-20,Premium,Biscuits|Chips|Coffee|Juice|Tea,5
T02205,2026-09-21,Value,Biscuits|Cereal|Chips|Coffee|Milk,5
T02206,2026-10-22,Premium,Biscuits|Coffee|Milk|Pasta,4
T02207,2026-11-23,Value,Biscuits|Coffee|Milk|Pasta,4
T02208,2026-12-24,Value,Cereal|Milk,2
T02209,2026-01-25,Regular,Biscuits|Bread|Coffee|Milk,4
T02210,2026-02-26,Regular,Pasta|Tomato Sauce,2
T02211,2026-03-27,Premium,Bread|Butter|Milk|Pasta,4
T02212,2026-04-28,Premium,Cereal|Milk,2
T02213,2026-05-01,Premium,Bread|Butter|Coffee|Milk,4
T02214,2026-06-02,Premium,Bread|Butter|Cheese|Milk,4
T02215,2026-07-03,Value,Butter|Cheese|Chips|Pasta|Tomato Sauce,5
T02216,2026-08-04,Premium,Bread|Butter,2
T02217,2026-09-05,Premium,Biscuits|Coffee|Milk,3
T02218,2026-10-06,Value,Cereal|Milk|Yogurt,3
T02219,2026-11-07,Value,Cereal|Eggs|Milk,3
T02220,2026-12-08,Regular,Biscuits|Cheese|Milk|Pasta|Tomato Sauce,5
T02221,2026-01-09,Value,Bread|Chicken|Chips|Pasta|Tomato Sauce,5
T02222,2026-02-10,Value,Biscuits|Coffee|Milk,3
T02223,2026-03-11,Value,Cheese|Pasta|Tomato Sauce,3
T02224,2026-04-12,Value,Chicken|Pasta|Tomato Sauce,3
T02225,2026-05-13,Premium,Biscuits|Coffee|Milk,3
T02226,2026-06-14,Regular,Bread|Butter|Milk,3
T02227,2026-07-15,Premium,Bread|Butter|Chicken|Eggs|Milk|Tea,6
T02228,2026-08-16,Premium,Cereal|Coffee|Milk,3
T02229,2026-09-17,Premium,Biscuits|Bread|Butter|Eggs|Pasta,5
T02230,2026-10-18,Regular,Pasta|Tomato Sauce,2
T02231,2026-11-19,Regular,Bread|Butter|Chicken|Milk,4
T02232,2026-12-20,Premium,Bread|Butter|Chips|Coffee,4
T02233,2026-01-21,Premium,Butter|Chicken|Pasta|Tea|Tomato Sauce,5
T02234,2026-02-22,Premium,Cheese|Eggs|Pasta|Tea|Tomato Sauce|Yogurt,6
T02235,2026-03-23,Regular,Bread|Butter|Milk,3
T02236,2026-04-24,Premium,Biscuits|Bread|Coffee|Tea,4
T02237,2026-05-25,Regular,Bread|Cereal|Milk,3
T02238,2026-06-26,Premium,Butter|Cereal|Juice|Milk|Pasta|Yogurt,6
T02239,2026-07-27,Value,Eggs|Pasta|Tea|Tomato Sauce,4
T02240,2026-08-28,Value,Bread|Cereal|Milk|Tea|Yogurt,5
T02241,2026-09-01,Premium,Bread|Butter|Milk,3
T02242,2026-10-02,Regular,Biscuits|Bread|Coffee|Milk|Yogurt,5
T02243,2026-11-03,Value,Biscuits|Coffee|Milk,3
T02244,2026-12-04,Value,Butter|Cereal|Coffee|Milk|Yogurt,5
T02245,2026-01-05,Regular,Biscuits|Coffee,2
T02246,2026-02-06,Value,Bread|Butter|Milk,3
T02247,2026-03-07,Regular,Biscuits|Bread|Butter,3
T02248,2026-04-08,Premium,Bread|Butter|Milk,3
T02249,2026-05-09,Value,Butter|Cereal|Chips|Milk|Yogurt,5
T02250,2026-06-10,Value,Bread|Butter|Milk,3
T02251,2026-07-11,Regular,Biscuits|Coffee|Milk|Pasta|Yogurt,5
T02252,2026-08-12,Premium,Bread|Butter|Coffee|Eggs|Juice|Milk,6
T02253,2026-09-13,Value,Biscuits|Chips|Coffee,3
T02254,2026-10-14,Premium,Cheese|Eggs|Pasta|Tomato Sauce,4
T02255,2026-11-15,Regular,Bread|Butter|Chicken,3
T02256,2026-12-16,Value,Butter|Cheese|Pasta|Tomato Sauce,4
T02257,2026-01-17,Regular,Biscuits|Bread|Chicken|Chips|Pasta|Tomato Sauce,6
T02258,2026-02-18,Premium,Cereal|Coffee|Milk|Tomato Sauce|Yogurt,5
T02259,2026-03-19,Regular,Biscuits|Bread|Butter|Chicken|Milk,5
T02260,2026-04-20,Value,Cheese|Chicken|Chips|Pasta|Tomato Sauce,5
T02261,2026-05-21,Regular,Bread|Butter|Milk,3
T02262,2026-06-22,Value,Cereal|Milk|Yogurt,3
T02263,2026-07-23,Value,Bread|Cereal|Milk|Yogurt,4
T02264,2026-08-24,Regular,Butter|Cereal|Chicken|Pasta|Tomato Sauce,5
T02265,2026-09-25,Regular,Biscuits|Bread|Coffee|Juice,4
T02266,2026-10-26,Value,Biscuits|Bread|Butter|Milk,4
T02267,2026-11-27,Value,Chicken|Pasta|Tomato Sauce,3
T02268,2026-12-28,Premium,Bread|Butter|Milk,3
T02269,2026-01-01,Premium,Bread|Butter,2
T02270,2026-02-02,Premium,Cheese|Pasta|Tomato Sauce,3
T02271,2026-03-03,Premium,Bread|Butter|Coffee|Milk|Tea,5
T02272,2026-04-04,Regular,Bread|Cereal|Milk|Pasta|Yogurt,5
T02273,2026-05-05,Value,Butter|Cereal|Milk,3
T02274,2026-06-06,Value,Bread|Butter|Milk|Tea,4
T02275,2026-07-07,Premium,Biscuits|Bread|Butter|Milk|Tea,5
T02276,2026-08-08,Regular,Bread|Butter|Milk|Tomato Sauce,4
T02277,2026-09-09,Value,Cereal|Milk|Yogurt,3
T02278,2026-10-10,Regular,Biscuits|Coffee|Milk,3
T02279,2026-11-11,Value,Bread|Butter|Milk,3
T02280,2026-12-12,Regular,Bread|Butter|Cheese,3
T02281,2026-01-13,Premium,Bread|Butter|Milk|Pasta,4
T02282,2026-02-14,Regular,Cheese|Pasta|Tomato Sauce,3
T02283,2026-03-15,Value,Bread|Butter|Chips,3
T02284,2026-04-16,Regular,Bread|Butter|Cereal|Eggs|Milk,5
T02285,2026-05-17,Regular,Bread|Butter|Coffee,3
T02286,2026-06-18,Premium,Bread|Butter|Cereal|Milk,4
T02287,2026-07-19,Value,Biscuits|Coffee|Milk,3
T02288,2026-08-20,Value,Cereal|Milk|Yogurt,3
T02289,2026-09-21,Premium,Biscuits|Coffee|Pasta,3
T02290,2026-10-22,Regular,Biscuits|Chicken|Coffee|Juice,4
T02291,2026-11-23,Value,Biscuits|Cereal|Milk|Tomato Sauce|Yogurt,5
T02292,2026-12-24,Regular,Chicken|Pasta|Tomato Sauce,3
T02293,2026-01-25,Premium,Chicken|Coffee|Eggs|Milk|Pasta|Tomato Sauce,6
T02294,2026-02-26,Value,Bread|Butter|Eggs|Milk,4
T02295,2026-03-27,Value,Biscuits|Coffee|Eggs|Milk,4
T02296,2026-04-28,Regular,Bread|Butter|Cheese|Milk|Yogurt,5
T02297,2026-05-01,Premium,Cheese|Eggs|Pasta|Tomato Sauce,4
T02298,2026-06-02,Premium,Biscuits|Bread|Chips|Coffee,4
T02299,2026-07-03,Value,Bread|Butter|Coffee|Milk,4
T02300,2026-08-04,Regular,Bread|Butter|Milk,3
T02301,2026-09-05,Premium,Bread|Chicken|Eggs|Pasta,4
T02302,2026-10-06,Regular,Biscuits|Coffee|Milk,3
T02303,2026-11-07,Value,Bread|Cereal|Chicken|Eggs|Milk,5
T02304,2026-12-08,Regular,Bread|Cereal|Eggs|Milk,4
T02305,2026-01-09,Premium,Bread|Butter|Juice|Milk|Pasta,5
T02306,2026-02-10,Value,Biscuits|Bread|Chips|Coffee|Milk|Tomato Sauce,6
T02307,2026-03-11,Value,Bread|Butter|Cereal|Milk|Yogurt,5
T02308,2026-04-12,Value,Biscuits|Coffee|Milk|Tomato Sauce,4
T02309,2026-05-13,Premium,Chicken|Pasta|Tomato Sauce,3
T02310,2026-06-14,Regular,Biscuits|Cereal|Chicken|Pasta|Yogurt,5
T02311,2026-07-15,Value,Cereal|Chips|Juice|Milk|Yogurt,5
T02312,2026-08-16,Value,Biscuits|Coffee|Milk,3
T02313,2026-09-17,Value,Juice|Pasta|Tomato Sauce,3
T02314,2026-10-18,Regular,Bread|Butter|Cereal,3
T02315,2026-11-19,Value,Coffee|Milk|Pasta|Tomato Sauce,4
T02316,2026-12-20,Regular,Biscuits|Chips|Coffee|Milk,4
T02317,2026-01-21,Premium,Cereal|Chicken|Milk|Pasta,4
T02318,2026-02-22,Regular,Cheese|Chips|Pasta|Tomato Sauce,4
T02319,2026-03-23,Premium,Cereal|Chicken|Milk|Pasta|Tea|Tomato Sauce,6
T02320,2026-04-24,Regular,Biscuits|Coffee|Eggs|Milk,4
T02321,2026-05-25,Regular,Biscuits|Bread|Coffee|Yogurt,4
T02322,2026-06-26,Premium,Bread|Cheese|Eggs|Pasta|Tomato Sauce,5
T02323,2026-07-27,Regular,Biscuits|Cereal|Eggs|Milk|Yogurt,5
T02324,2026-08-28,Regular,Cheese|Juice|Pasta|Tomato Sauce,4
T02325,2026-09-01,Value,Biscuits|Coffee,2
T02326,2026-10-02,Value,Butter|Cheese|Chips|Pasta|Tomato Sauce,5
T02327,2026-11-03,Regular,Bread|Chicken|Pasta|Tomato Sauce,4
T02328,2026-12-04,Regular,Bread|Butter|Juice|Milk|Tomato Sauce,5
T02329,2026-01-05,Premium,Biscuits|Cheese|Pasta|Tomato Sauce,4
T02330,2026-02-06,Regular,Bread|Butter|Cereal|Cheese|Milk,5
T02331,2026-03-07,Premium,Bread|Butter|Cheese|Milk,4
T02332,2026-04-08,Regular,Biscuits|Coffee|Milk|Tea,4
T02333,2026-05-09,Value,Bread|Butter|Eggs|Milk,4
T02334,2026-06-10,Value,Butter|Cereal|Milk|Yogurt,4
T02335,2026-07-11,Premium,Cereal|Milk|Yogurt,3
